Project,Id,Date of observation,Latitude,Longitude,Observer,Upload date,Edition date,Highlighted,Highlight type,Validated,Species,Photo name,Comments,Editor,Editor comments,Link,Habitat,Depth,Abundance
Crustacis Decàpodes,413046,2019-01-02,41.1982,1.6722,Pablo  Ruiz ,2019-01-02 19:44:38+00:00,2025-10-20 11:40:05.076096+00:00,No,No destacada,Yes,Pirimela denticulata,4-662--20190102-p1020058.webp,,Jose Antonio Cuesta Mariscal,,https://www.observadoresdelmar.es/Observations/413046,,,2
Crustacis Decàpodes,413053,2019-01-02,41.1982,1.6722,Pablo  Ruiz ,2019-01-02 20:22:45+00:00,2025-10-20 11:38:04.707148+00:00,No,No destacada,No,Portunus hastatus,4-670--20190102-p1020048.webp,"Restos de muda. esta espécie antes desconocida en esta playa, empieza a ser frecuente.",,,https://www.observadoresdelmar.es/Observations/413053,,,
Crustacis Decàpodes,413054,2019-01-05,41.1981,1.6727,Pablo  Ruiz ,2019-01-05 17:34:56+00:00,2025-10-20 11:45:26.581998+00:00,No,No destacada,Yes,Callinectes sapidus,4-99999--20190105-captura de pantalla 2019-01-05 a las 17.32.11.webp,"2,4 cmts longitud del caparazón.",,,https://www.observadoresdelmar.es/Observations/413054,,,
Crustacis Decàpodes,413062,2018-12-24,41.7308,2.948,Enric Badosa Malagelada,2019-01-07 19:38:23+00:00,2025-10-20 11:47:07.320881+00:00,No,No destacada,Yes,Percnon gibbesi,4-658--20181224-p.gibessi.webp,,,,https://www.observadoresdelmar.es/Observations/413062,,,1
Crustacis Decàpodes,413063,2019-01-09,41.1982,1.6721,Pablo  Ruiz ,2019-01-08 16:48:27+00:00,2025-10-20 11:38:04.808172+00:00,No,No destacada,No,Portumnus latipes,4-669--20190108-captura de pantalla 2019-01-09 a las 17.36.27.webp,,,,https://www.observadoresdelmar.es/Observations/413063,,,2
Crustacis Decàpodes,413064,2019-01-08,41.1982,1.6721,Pablo  Ruiz ,2019-01-08 16:48:37+00:00,2025-10-20 11:45:26.843038+00:00,No,No destacada,Yes,Portumnus latipes,4-669--20190108-p1080034.webp,,,,https://www.observadoresdelmar.es/Observations/413064,,,1
Crustacis Decàpodes,413065,2019-01-08,41.1982,1.6721,Pablo  Ruiz ,2019-01-09 17:41:38+00:00,2025-10-20 11:38:04.925505+00:00,No,No destacada,No,Portunus hastatus,4-670--20190108-captura de pantalla 2019-01-09 a las 17.33.11.webp,,,,https://www.observadoresdelmar.es/Observations/413065,,,
Crustacis Decàpodes,413067,2019-01-11,41.198,1.6728,Pablo  Ruiz ,2019-01-11 15:52:52+00:00,2025-10-20 11:45:26.953633+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190111-captura de pantalla 2019-01-11 a las 15.44.44.webp,  ¿ Hembra inmadura ?,,"P.Abelló: Creo qu esí. No se le aprecian lobulaciones en los márgenes del abdomen. Otra vez, levántale el abdomen y mira si tiene orificios genitales en el segmento esternal que corresponde a las terceras patas. Los juveniles de esta especie engañan mucho. Las hembras juveniles parecen machos; engañan hasta a los propios pescadores, hasta que se lo hayamos enseñado más.",https://www.observadoresdelmar.es/Observations/413067,,,
Crustacis Decàpodes,413068,2019-01-11,41.198,1.6728,Pablo  Ruiz ,2019-01-11 15:53:50+00:00,2025-10-20 11:45:27.026784+00:00,No,No destacada,Yes,Percnon gibbesi,4-658--20190111-captura de pantalla 2019-01-11 a las 15.46.15.webp,,,"Hola Pablo,

muy buenas fotos de ese ejemplar de Percnon gibbesi. Y muy bien lo de añadir una escala para poder tener el dato de la talla!",https://www.observadoresdelmar.es/Observations/413068,,,
Crustacis Decàpodes,413070,2019-01-11,41.1236,1.2871,Pere Abelló i Sala,2019-01-13 10:20:31+00:00,2025-10-20 11:45:27.473771+00:00,No,No destacada,Yes,Eriphia verrucosa,4-605--20190111-eriphia_savinosa.webp,Muda a la sorra,,,https://www.observadoresdelmar.es/Observations/413070,,,
Crustacis Decàpodes,413075,2019-01-14,41.1998,1.6784,Pablo  Ruiz ,2019-01-14 13:03:21+00:00,2025-10-20 11:44:19.364768+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190114-captura de pantalla 2019-01-14 a las 13.00.33.webp,"Restos posiblemente, de la misma muda.",Jose Antonio Cuesta Mariscal,,https://www.observadoresdelmar.es/Observations/413075,,,
Crustacis Decàpodes,413076,2019-01-14,41.1998,1.6784,Pablo  Ruiz ,2019-01-14 13:05:52+00:00,2025-10-20 11:44:10.321605+00:00,No,No destacada,Yes,Portunus hastatus,4-670--20190114-p1140022.webp,,Jose Antonio Cuesta Mariscal,,https://www.observadoresdelmar.es/Observations/413076,,,
Crustacis Decàpodes,413086,2019-01-18,41.1982,1.6726,Pablo  Ruiz ,2019-01-18 10:34:24+00:00,2025-10-20 11:44:29.316808+00:00,No,No destacada,Yes,Xantho hydrophilus,4-891--20190118-p1180026.webp,,Jose Antonio Cuesta Mariscal,,https://www.observadoresdelmar.es/Observations/413086,,,
Crustacis Decàpodes,413105,2019-02-03,36.761,-6.4084,Pedro Pablo Modroño de la Rosa,2019-02-03 17:21:27+00:00,2025-10-20 11:45:27.782547+00:00,No,No destacada,Yes,Ethusa mascarone,4-606--20190203-dscn6881.webp,"Bajamar, playa de arena fango con corrales junto a desembocadura Guadalquivir",,"Segunda observación de esta especie para Observadores, y en el mismo sitio. Es posible que en la zona haya una buena población de esta especie y que en momentos de mar de fondo, o tras temporales salgan a la orilla.

En esta foto se pueden apreciar bien las pseudopinzas del quinto par de patas y algo las del cuarto.",https://www.observadoresdelmar.es/Observations/413105,,,2
Crustacis Decàpodes,413109,2019-02-07,41.198,1.6729,Pablo  Ruiz ,2019-02-07 17:55:38+00:00,2025-10-20 11:38:54.644705+00:00,No,No destacada,Yes,Pachygrapsus marmoratus,4-641--20190207-p2070037.webp,,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413109,,,
Crustacis Decàpodes,413110,2019-02-08,41.1982,1.6725,Pablo  Ruiz ,2019-02-09 22:25:05+00:00,2025-10-20 11:43:47.452369+00:00,No,No destacada,Yes,Percnon gibbesi,4-658--20190208-captura de pantalla 2019-02-09 a las 22.20.48.webp,,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413110,,,
Crustacis Decàpodes,413111,2019-02-08,41.1982,1.6725,Pablo  Ruiz ,2019-02-09 22:26:13+00:00,2025-10-20 11:45:27.911805+00:00,No,No destacada,Yes,Xantho pilipes,4-682--20190208-captura de pantalla 2019-02-09 a las 22.19.27.webp,,,"Hola, soy Jose A. Cuesta. Creo que aunque estaba marcada como Xantho poressa, esta especie en realidad es X. pilipes. Se puede apreciar la pilosidad entre las patas (sobre todo en las de la izquierda) que caracteriza a esa especie, y no se observa el tipico punteado oscuro de X. poressa.",https://www.observadoresdelmar.es/Observations/413111,,,
Crustacis Decàpodes,413112,2019-02-10,41.198,1.6728,Pablo  Ruiz ,2019-02-10 16:19:52+00:00,2025-10-20 11:44:22.572734+00:00,No,No destacada,Yes,Pachygrapsus marmoratus,4-641--20190210-captura de pantalla 2019-02-10 a las 16.17.04.webp,,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413112,,,
Crustacis Decàpodes,413117,2019-02-07,41.6772,2.8082,Enric Badosa Malagelada,2019-02-14 00:21:39+00:00,2025-10-20 11:44:22.444445+00:00,No,No destacada,Yes,Scyllarus arctus,4-673--20190207-xuia.webp,,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413117,,,
Crustacis Decàpodes,413126,2019-02-18,41.198,1.6726,Pablo  Ruiz ,2019-02-18 17:24:46+00:00,2025-10-20 11:45:28.085500+00:00,No,No destacada,Yes,Acanthonyx lunulatus,4-613--20190218-p2180045.webp,,,P. Abelló: Se trata de un Acanthonyx lunulatus,https://www.observadoresdelmar.es/Observations/413126,,,
Crustacis Decàpodes,413127,2019-02-18,41.198,1.6726,Pablo  Ruiz ,2019-02-18 17:25:23+00:00,2025-10-20 11:38:54.984651+00:00,No,No destacada,Yes,Carcinus aestuarii,4-596--20190218-p2180033.webp,,Jose Antonio Cuesta Mariscal,,https://www.observadoresdelmar.es/Observations/413127,,,
Crustacis Decàpodes,413130,2019-02-19,41.198,1.6726,Pablo  Ruiz ,2019-02-19 13:17:19+00:00,2025-11-24 12:03:37.204501+00:00,No,No destacada,Yes,Acanthonyx lunulatus,4-99999--20190219-captura de pantalla 2019-02-19 a las 12.53.05.webp,,Jose Antonio Cuesta Mariscal,,https://www.observadoresdelmar.es/Observations/413130,,,
Crustacis Decàpodes,413131,2019-02-19,41.198,1.6726,Pablo  Ruiz ,2019-02-19 13:19:04+00:00,2025-10-20 11:36:29.302559+00:00,No,No destacada,No,Xaiva biguttata,4-679--20190219-p2190055.webp,,,,https://www.observadoresdelmar.es/Observations/413131,,,2
Crustacis Decàpodes,413132,2019-02-19,41.198,1.6726,Pablo  Ruiz ,2019-02-19 13:20:09+00:00,2025-10-20 11:40:56.580981+00:00,No,No destacada,Yes,Eriphia verrucosa,4-605--20190219-p2190061.webp,,,,https://www.observadoresdelmar.es/Observations/413132,,,2
Crustacis Decàpodes,413133,2019-02-19,41.198,1.6726,Pablo  Ruiz ,2019-02-19 13:24:51+00:00,2025-10-20 11:45:28.339236+00:00,No,No destacada,Yes,Brachynotus sexdentatus,4-827--20190219-captura de pantalla 2019-02-19 a las 13.10.04.webp,Dudo si se trata de pachygrapsus sexdentatus,,"Hola soy Jose Cuesta. Creo que si, que se trata de Brachynotus sexdentatus. Es la única especie del género descrita en la zona. Al ser una hembra (por el tamaño de las pinzas) es más dificil estar seguro al 100%. Pero no creo que la otra especie ibérica (B. atlanticus) se encuentre en esa zona.",https://www.observadoresdelmar.es/Observations/413133,,,2
Crustacis Decàpodes,413134,2019-01-24,41.6769,2.8072,Enric Badosa Malagelada,2019-02-19 23:23:06+00:00,2025-10-20 11:38:55.088375+00:00,No,No destacada,Yes,Maja crispata,4-635--20190124-cabra 2.webp,,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413134,,,2
Crustacis Decàpodes,413135,2019-02-13,41.6769,2.8072,Enric Badosa Malagelada,2019-02-19 23:24:13+00:00,2025-10-20 11:44:22.345946+00:00,No,No destacada,Yes,Maja crispata,4-635--20190213-cabra1.webp,,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413135,,,
Crustacis Decàpodes,413136,2019-01-24,41.6769,2.8072,Enric Badosa Malagelada,2019-02-20 00:20:38+00:00,2025-10-20 11:45:28.443449+00:00,No,No destacada,Yes,Galathea squamifera,4-609--20190124-galathea squamifera.webp,P.Abelló: La coloració verdosa i la forma de les pinces són característiques.,,,https://www.observadoresdelmar.es/Observations/413136,,,
Crustacis Decàpodes,413137,2019-01-24,41.6769,2.8072,Enric Badosa Malagelada,2019-02-20 00:23:29+00:00,2025-10-20 11:44:22.036807+00:00,No,No destacada,Yes,Pachygrapsus marmoratus,4-641--20190124-tachybraptus marmoratus.webp,,,,https://www.observadoresdelmar.es/Observations/413137,,,2
Crustacis Decàpodes,413138,2019-01-24,41.6769,2.8072,Enric Badosa Malagelada,2019-02-20 00:24:13+00:00,2025-10-20 11:44:22.134526+00:00,No,No destacada,Yes,Eriphia verrucosa,4-605--20190124-ephira verrucosa.webp,,,,https://www.observadoresdelmar.es/Observations/413138,,,
Crustacis Decàpodes,413139,2019-01-24,41.6769,2.8072,Enric Badosa Malagelada,2019-02-20 00:25:19+00:00,2025-10-20 11:44:22.228979+00:00,No,No destacada,Yes,Xantho poressa,4-682--20190124-xantho poressa.webp,,,"Bonita foto en la que se aprecia una de las características que permiten identificar a la especie, el punteado oscuro sobre las quelas, y también otras zonas del cuerpo.",https://www.observadoresdelmar.es/Observations/413139,,,2
Crustacis Decàpodes,413140,2019-01-24,41.6769,2.8072,Enric Badosa Malagelada,2019-02-20 00:26:17+00:00,2025-10-20 11:45:28.542308+00:00,No,No destacada,Yes,Xantho poressa,4-681--20190124-xantho pilipes.webp,,,"Hola, soy Jose A. Cuesta. Esta especie estaba incialmente identificada como X. pilipes, pero en realidad se trata de X. poressa. Ya que no se puede observar la pilosidad característica entre las patas, y si se observa el punteado oscuro tipico de X. poressa. Eso si, este ejemplar presenta uno de los muchos patrones de coloración que presenta esta especie antes de alcanzar una talla en la que ya todos presentan una coloración uniforme.",https://www.observadoresdelmar.es/Observations/413140,,,2
Crustacis Decàpodes,413141,2019-01-24,41.6769,2.8072,Enric Badosa Malagelada,2019-02-20 00:27:01+00:00,2025-10-20 11:45:29.223737+00:00,No,No destacada,Yes,Clibanarius erythropus,4-598--20190124-cymbalarius erytropus.webp,,,,https://www.observadoresdelmar.es/Observations/413141,,,4
Crustacis Decàpodes,413142,2019-01-24,41.6769,2.8072,Enric Badosa Malagelada,2019-02-20 00:28:02+00:00,2025-10-20 11:45:29.326189+00:00,No,No destacada,Yes,Lysmata seticaudata,4-629--20190124-lasiopanata.webp,,,,https://www.observadoresdelmar.es/Observations/413142,,,4
Crustacis Decàpodes,413143,2019-02-13,41.6769,2.8072,Enric Badosa Malagelada,2019-02-20 00:37:22+00:00,2025-10-20 11:45:29.421440+00:00,No,No destacada,Yes,Pagurus anachoretus,4-644--20190213-pagurus anacoretus.webp,"P.Abelló: La coloració i pilositat de les potes, la forma i coloració dels peduncles oculars i ulls, i les antenes ""allagostades"" són característiques d'aquesta espècie.",,,https://www.observadoresdelmar.es/Observations/413143,,,1
Crustacis Decàpodes,413145,2019-02-20,41.198,1.6726,Pablo  Ruiz ,2019-02-20 12:49:00+00:00,2025-10-20 11:45:29.654551+00:00,No,No destacada,Yes,Liocarcinus vernalis,4-99999--20190220-captura de pantalla 2019-02-20 a las 12.46.48.webp,"P.Abelló: Yo lo veo como Liocarcinus vernalis, el cranc blanc típico de fondos costeros arenosos.",,,https://www.observadoresdelmar.es/Observations/413145,,,
Crustacis Decàpodes,413146,2019-02-20,41.1984,1.6744,Pablo  Ruiz ,2019-02-20 12:51:16+00:00,2025-10-20 11:45:29.797185+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190220-captura de pantalla 2019-02-20 a las 12.34.13.webp,,,,https://www.observadoresdelmar.es/Observations/413146,,,
Crustacis Decàpodes,413154,2019-02-22,41.1979,1.6728,Pablo  Ruiz ,2019-02-22 16:46:18+00:00,2025-10-20 11:45:30.045898+00:00,No,No destacada,Yes,Pachygrapsus marmoratus,4-641--20190222-img_20190222_155754 2.webp,P.Abelló: Se ve perfectamente que se trata de una muda. La córnea sin pigmentación.,,,https://www.observadoresdelmar.es/Observations/413154,,,3
Crustacis Decàpodes,413155,2019-02-22,41.1979,1.6728,Pablo  Ruiz ,2019-02-22 16:47:20+00:00,2025-10-20 11:39:58.444971+00:00,No,No destacada,Yes,Percnon gibbesi,4-658--20190222-captura de pantalla 2019-02-22 a las 16.43.22.webp,,,,https://www.observadoresdelmar.es/Observations/413155,,,
Crustacis Decàpodes,413162,2019-02-27,36.7524,-6.4687,Pedro Pablo Modroño de la Rosa,2019-02-27 18:59:11+00:00,2025-10-20 11:44:21.921141+00:00,No,No destacada,No,Scyllarus arctus,4-673--20190227-dscn7362a.webp,Recogido en redes de arrastre en fondos blandos por pescadores del puerto de Bonanza.,,,https://www.observadoresdelmar.es/Observations/413162,,,1
Crustacis Decàpodes,413163,2019-02-27,36.7524,-6.4687,Pedro Pablo Modroño de la Rosa,2019-02-27 20:02:24+00:00,2025-10-20 11:38:05.329681+00:00,No,No destacada,No,Inachus communissimus,4-854--20190227-dscn7368.webp,"Fondos blandos, barcos de arrastre puerto de Bonanza.",,,https://www.observadoresdelmar.es/Observations/413163,,,1
Crustacis Decàpodes,413164,2019-02-27,36.2451,-6.1446,Pedro Pablo Modroño de la Rosa,2019-02-27 20:09:01+00:00,2025-10-20 11:38:05.628884+00:00,No,No destacada,No,Macropodia longipes,4-969--20190227-dscn7366a.webp,Redes de arrastre pescadores de Bonanza.,,,https://www.observadoresdelmar.es/Observations/413164,,,2
Crustacis Decàpodes,413165,2019-02-27,36.2451,-6.1446,Pedro Pablo Modroño de la Rosa,2019-02-27 20:12:51+00:00,2025-10-20 11:45:30.437171+00:00,No,No destacada,Yes,Munida rugosa,4-639--20190227-dscn7364a.webp,Redes de arrastre de pescadores del puerto de Bonanza.,,P.Abelló: Efectivamente se trata de una Munida rugosa. La coloración de las pinzas es muy característica. Se captura ocasionalmente con artes de arrastre; a veces también en nasas y trasmallos ya que su hábitat es principalmente rocoso en la plataforma continental. Es la primera vez que se registra esta especie en nuestro portal. ,https://www.observadoresdelmar.es/Observations/413165,,,2
Crustacis Decàpodes,413183,2019-02-22,41.198,1.6726,Pablo  Ruiz ,2019-03-02 23:42:05+00:00,2025-10-20 11:38:05.768762+00:00,No,No destacada,No,,4-99999--20190222-p2220064 2.webp,,,,https://www.observadoresdelmar.es/Observations/413183,,,2
Crustacis Decàpodes,413198,2019-03-10,41.1999,1.6762,Pablo  Ruiz ,2019-03-10 14:41:26+00:00,2025-10-20 11:45:30.574678+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190310-cs.webp,muda de hembra inmadura. primer avistamiento de 2019 en el interior del río.,,"P.Abelló: Perfecto, Pablo. Efectivamente es una hembra juvenil, aunque el abdomen se vea muy triangular, pero no tiene nada que ver con el de los machos, que es superestrecho. El abdomen de las hembras muy pequeñitas se parece mucho al de los machos.",https://www.observadoresdelmar.es/Observations/413198,,,
Crustacis Decàpodes,413200,2019-03-09,36.5265,-6.2195,Pedro Pablo Modroño de la Rosa,2019-03-10 20:38:40+00:00,2025-10-20 11:45:30.721289+00:00,No,No destacada,Yes,Brachynotus sexdentatus,4-827--20190309-dscn7412.webp,"Desembocadura de río durante bajamar, bajo piedra en fondo blando fango.",,"Interesante observación! En esta zona concretamente conviven dos especies de Brachynotus, B. atlanticus y B. sexdentatus. El primero suele encontrarse bajo rocas, en sustrato arenoso, en la zona intermareal. El segundo sin embargo es de habitats mas fangosos y viven en zonas medias de estuarios donde excava galerías en los márgenes. 

En una primera visión el ejemplar me parece más B. atlanticus. Pero porque el sustrato parece más arenoso, y el patrón de coloración. Sin embargo, por la localización, dentro del Río San Pedro (donde existe una población aguas arriba de B. sexdentatus) es posible que se trate de un ejemplar de esta especie. En el caso de los machos son fáciles de diferenciar por la presencia/ausencia de una callosidad en la quela. En este caso en la foto no es apreciable.",https://www.observadoresdelmar.es/Observations/413200,,,1
Crustacis Decàpodes,413206,2014-09-21,37.5825,-0.978,Patricia Carrasco Jiménez ,2019-03-12 12:00:07+00:00,2025-10-20 11:45:31.227968+00:00,No,No destacada,Yes,Percnon gibbesi,4-658--20140921-p9210116.webp,,,P. Abelló: Muchas gracias por tu observación. La mayoría de observaciones de esta especie se hallan al norte de Cabo Palos. Las observaciones al sur y oeste son muy valiosas. El Mar de Alborán es más frio y no es tan favorable para esta especie.,https://www.observadoresdelmar.es/Observations/413206,,,
Crustacis Decàpodes,413209,2019-03-10,41.8778,3.2067,josep Vilanova Mancebo,2019-03-12 18:51:43+00:00,2025-10-20 11:37:40.718103+00:00,No,No destacada,No,Processa,4-671--20190310-dsc02442.webp,"En una nocturna vaig observar alguns individus d'aqeusat espècie, i m'agradaria poder identificar l'espècie.",,,https://www.observadoresdelmar.es/Observations/413209,,,2
Crustacis Decàpodes,413210,2019-03-10,41.8778,3.2067,josep Vilanova Mancebo,2019-03-12 18:52:55+00:00,2025-10-20 11:43:56.105210+00:00,No,No destacada,No,Processa,4-671--20190210-dsc02443.webp,Altres imatges de la mateixa espècie,,,https://www.observadoresdelmar.es/Observations/413210,,,2
Crustacis Decàpodes,413211,2019-03-10,41.8778,3.2067,josep Vilanova Mancebo,2019-03-12 18:56:42+00:00,2025-10-20 11:43:58.781024+00:00,No,No destacada,No,Processa,4-671--20190210-dsc02444.webp,"Hem podeu ajudar amb la identificació de l'especie, crec que es del gènere processa.



 Merci",,,https://www.observadoresdelmar.es/Observations/413211,,,2
Crustacis Decàpodes,413213,2019-02-17,38.7627,0.2404,Lola Illanas Vázquez,2019-03-12 19:46:19+00:00,2025-10-20 11:45:31.249882+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190217-0.webp,"los encontre ya muertos en la cala granadella en Xabia. Estaban en el mar, aunos 70 metros de la orilla donde desenboca un barranco  ",,P.Abelló: Gracias por la observación. Estos caparazones pueden ser de cangrejos muertos (si están enteros es que han sido depredados por pulpos) o bien puede tratarse de mudas.,https://www.observadoresdelmar.es/Observations/413213,,,2
Crustacis Decàpodes,413215,2019-03-01,41.7707,3.0305,josep Vilanova Mancebo,2019-03-12 20:01:29+00:00,2025-10-20 11:39:50.893835+00:00,No,No destacada,Yes,Herbstia condyliata,4-99999--20190301-dsc02317-3.webp,"La foto no es de gaire qualitat, disculpes. Es tracta d'uns crustacis ubicats dins d'una cova, on hi havia, també lysmata seticaudata acompanyant un congre",,"P.Abelló: Aquest cranc s'anomena Herbstia condyliata, i és típic de les coves i baumes, almenys de dia. De nit surt, però sempre sobre substrats rocosos. És típica de les costes rocoses mediterrànies a relativament poca fondària. Moltes gràcies

",https://www.observadoresdelmar.es/Observations/413215,,,2
Crustacis Decàpodes,413218,2019-03-12,41.1982,1.6723,Pablo  Ruiz ,2019-03-14 07:08:11+00:00,2025-10-20 11:44:25.735166+00:00,No,No destacada,Yes,Lepas,4-855--20190312-lata.webp,,Jose Antonio Cuesta Mariscal,,https://www.observadoresdelmar.es/Observations/413218,,,3
Crustacis Decàpodes,413224,2019-03-18,41.1998,1.676,Pablo  Ruiz ,2019-03-18 18:14:17+00:00,2025-10-20 11:44:25.592624+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190318-2.webp,"El agua estaba muy turbia y eso ha comprometido la calidad de la fotografía, si bien es el primer ejemplar vivo aunque de tamaño medio que veo.",Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413224,,,1
Crustacis Decàpodes,413225,2019-03-18,41.1997,1.676,Pablo  Ruiz ,2019-03-18 18:16:00+00:00,2025-10-20 11:44:25.350549+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190318-_dsc5768.webp,Segunda muda de hembra juvenil localizada en el mismo brazo del río.,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413225,,,1
Crustacis Decàpodes,413230,2019-03-25,41.1977,1.6732,Pablo  Ruiz ,2019-03-25 15:09:15+00:00,2025-10-20 11:44:25.115073+00:00,No,No destacada,Yes,Pachygrapsus marmoratus,4-641--20190325-pachigrapsus 25.webp,,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413230,,,2
Crustacis Decàpodes,413234,2019-03-25,36.721,-3.3577,Héctor J.  Pula Moreno,2019-03-26 17:47:53+00:00,2025-10-20 11:44:24.986941+00:00,No,No destacada,Yes,Herbstia condyliata,4-99998--20190325-img-20190325-wa0023.webp,Solo apareció este resto en la playa.,,"P.Abelló: Aparentemente se trata de una muda. La especie se denomina Herbstia condyliata, y es típica de los fondos de c

roca mediterráneos de relativamente poca profundidad. Suele refugiarse en cuevas y grietas de día. Graicas por la observación y perdón por la tardanza en su validación",https://www.observadoresdelmar.es/Observations/413234,,,
Crustacis Decàpodes,413235,2019-03-30,41.198,1.6729,Pablo  Ruiz ,2019-03-31 17:45:10+00:00,2025-10-20 11:45:31.377485+00:00,No,No destacada,Yes,Porcellana platycheles,4-668--20190330-captura de pantalla 2019-03-31 a la(s) 17.39.24.webp,,,,https://www.observadoresdelmar.es/Observations/413235,,,
Crustacis Decàpodes,413238,2019-04-01,41.1997,1.6761,Pablo  Ruiz ,2019-04-01 12:25:04+00:00,2025-10-20 11:44:37.598024+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190401-22 2.webp,"1.- A la izquierda de la foto, un ejemplar joven, posiblemente macho.

2.- en el centro arriba, una pinza probablemente de un muda.

3.- A la derecha, una muda juvenil posiblemente macho.

Pese a que una crecida del rio, arrasó el fondo de algas, parece que siguen adaptándose al entorno cambiante.",Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413238,,,2
Crustacis Decàpodes,413239,2019-04-01,36.7211,-3.3578,Alfredo  Rosales Ruiz,2019-04-01 17:31:28+00:00,2025-10-20 11:45:31.508451+00:00,No,No destacada,Yes,Percnon gibbesi,4-658--20190401-8baa3781-d29b-4ba4-a1eb-874ab93023ec.webp,"Hemos encontrado tres individuos en el mismo espigón, que se suman al encontrado por un compañero la semana pasada. Dos de ellos fuera del agua tras el temporal y otro de mayor tamaño observado entre las rocas mientras buceaba.",,"P.Abelló: Muchas gracias por estas observaciones. Este cangrejo está también colonizando el Mar de Alborán, pero especialmente en su zona oriental, en la parte occidental no aparecen observaciones, de momento.",https://www.observadoresdelmar.es/Observations/413239,,,2
Crustacis Decàpodes,413240,2019-04-01,41.1997,1.6761,Pablo  Ruiz ,2019-04-01 17:51:53+00:00,2025-10-20 11:44:25.893724+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190401-sin título.webp,,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413240,,,2
Crustacis Decàpodes,413241,2019-04-01,41.1981,1.6727,Pablo  Ruiz ,2019-04-01 17:53:51+00:00,2025-10-20 11:44:24.837046+00:00,No,No destacada,No,Xantho pilipes,4-862--20190401-p4010014.webp,,,,https://www.observadoresdelmar.es/Observations/413241,,,
Crustacis Decàpodes,413242,2019-04-01,41.1981,1.6727,Pablo  Ruiz ,2019-04-01 17:55:17+00:00,2025-10-20 11:46:41.834232+00:00,No,No destacada,No,Herbstia condyliata,4-613--20190401-p4010012.webp,,,,https://www.observadoresdelmar.es/Observations/413242,,,1
Crustacis Decàpodes,413243,2019-04-02,41.1997,1.6761,Pablo  Ruiz ,2019-04-04 07:04:38+00:00,2025-10-20 11:49:28.369377+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190402-captura de pantalla 2019-04-04 a la(s) 06.58.19.webp,"1.-Restos de una minúscula muda.

2.-Ejemplar muy joven .

Se observaron otros de pequeño tamaño.",Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413243,,,2
Crustacis Decàpodes,413244,2019-04-02,41.1981,1.6728,Pablo  Ruiz ,2019-04-04 07:23:18+00:00,2025-10-20 11:49:28.495578+00:00,No,No destacada,Yes,Xantho hydrophilus,4-891--20190402-captura de pantalla 2019-04-04 a la(s) 07.14.17.webp,Presenta una deformidad en su lado izquierdo.,Jose Antonio Cuesta Mariscal,,https://www.observadoresdelmar.es/Observations/413244,,,
Crustacis Decàpodes,413250,2019-04-04,36.5998,-6.2197,Pedro Pablo Modroño de la Rosa,2019-04-04 14:39:11+00:00,2025-10-20 11:44:32.004065+00:00,No,No destacada,Yes,Carcinus maenas,4-597--20190404-dscn7954.webp,,Jose Antonio Cuesta Mariscal,,https://www.observadoresdelmar.es/Observations/413250,,,2
Crustacis Decàpodes,413252,2019-04-04,41.1998,1.676,Pablo  Ruiz ,2019-04-04 18:26:40+00:00,2025-10-20 11:44:48.966966+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190404-dia 4.webp,"Un ejemplar joven  devorando una muda de hembra de su misma espécie. este año se están avistando numerosos ejemplares jóvenes.

",Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413252,,,2
Crustacis Decàpodes,413253,2019-04-04,41.1981,1.6727,Pablo  Ruiz ,2019-04-04 18:28:43+00:00,2025-10-20 11:44:30.859726+00:00,No,No destacada,No,Brachynotus sexdentatus,4-827--20190404-p4040022.webp,,,,https://www.observadoresdelmar.es/Observations/413253,,,2
Crustacis Decàpodes,413254,2019-04-04,41.1999,1.6762,Pablo  Ruiz ,2019-04-04 18:34:43+00:00,2025-10-20 11:44:38.042559+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190404-gs2.webp,Muda de hembra.,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413254,,,2
